año,secretaria,nombreestablecimiento,zona,direccion,telefono,nombre_Rector,tipo_Establecimiento,etnias,sector,genero,niveles,jornadas,caracter,especialidad,grados,modelos_Educativos,capacidades_Excepcionales,discapacidades,idiomas,numero_de_Sedes,estado,prestador_de_Servicio,propiedad_Planta_Fisica,resguardo,matricula_Contratada,calendario,internado,estrato_Socio_Economico,correo_Electronico
2016,BOGOTA,COL SANTO TORIBIO DE MONGROVEJO                                                                     ,URBANA,KR 107 B 143 34,6891618,HERVER AUGUSTO SIERRA SILVA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,"LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN",INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,rectoria@colegiosantotoribio.edu.co                             
2016,BOGOTA,COLEGIO ATANASIO GIRARDOT (IED),URBANA,CL 14 SUR 28 16,2020984 -- 2020892 -- 2891578,ALFONSO ROBAYO BLANCO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,2,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,coldiatanasiogirar15@redp.edu.co
2016,BOGOTA,GIMN MANOS UNIDAS                                                                                   ,URBANA,CL 41 B SUR 3 A 62 ESTE,2061470 -- 3626577,MARGARITA DEL CARMEN ARDILA ALDANA,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,MÚLTIPLE DISCAPACIDAD,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,gimanosunidas@hotmail.com
2016,BOGOTA,EXTERN DEL SUR PSICOPEDAGOGICO                                                                      ,URBANA,KR 12 A 20 29 SUR,2725304 / 2396547                                 ,NOHORA STELLA RODRIGUEZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,"OTRO,COMERCIAL,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,SV-CEGUERA",INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,JARD INF SOLDADITOS                                                                                 ,URBANA,DG 49 A SUR 32 43,2044077,MARTHA LIGIA GARCIA DIAZ,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,jardin.soldaditos@hotmail.com
2016,BOGOTA,LICEO MATOVELLE                                                             ,URBANA,KR 65 170 45,6698301 -- 6718685,ERNESTO LEON DIAZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,COMUNIDAD RELIGIOSA,COMUNIDAD RELIGIOSA,NO APLICA,NO,A,,,liceomatovelle@yahoo.com                          
2016,BOGOTA,LIC  INF CATHERINE                                                                                  ,URBANA,KR 96 B 34 46 SUR,4543751/ 2658060                                  ,CUSTODIA LOPEZ MORA,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,liceocatherine@yahoo.com                          
2016,BOGOTA,COL ALAMEDA                                                                                         ,URBANA,CL 67 17 A 45 SUR,7650672 / 7651569                                 ,JOSE IGNACIO GARCIA CONTRERAS,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TARDE,,,"0,1,2,3,4,5,6,7,8",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,colealas9@hotmail.com
2016,BOGOTA,COL TERESIANO                                                                                       ,URBANA,CL 152 20 42,2742283 -- 2580265,HNA MARTA RAMIREZ VELEZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,COMUNIDAD RELIGIOSA,COMUNIDAD RELIGIOSA,NO APLICA,NO,A,,,secretariateresiano@hotmail.com
2016,BOGOTA,INST MENTES CREATIVAS                                                                               ,URBANA,DG. 6D NO. 78B-97,2927369,LUZ STELLA ESPINOSA REYES,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,LIC KURT LEWIN                                                                                      ,URBANA,CL 128 B 41 24,5221158,EMILSE ROMERO GARCIA,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,,"-1,0,1,2,3,4,5,6,7,8",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,liceokurtlewin_128@msn.com                        
2016,BOGOTA,LIC SANTA HELENA                                                                                    ,URBANA,CL 90 41 18,2568996,FRANCY HELENA SANTOS MEDELLIN,CENTRO EDUCATIVO,AMORÚA,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5,14",EDUCACIÓN TRADICIONAL,,"SV-BAJA VISIÓN,LESIÓN NEUROMUSCULAR,SV-CEGUERA",FRANCES,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,liceo_santa_helena@hotmail.com                    
2016,BOGOTA,CENT EDUC DIST DON BOSCO III,URBANA,KR 4 187 B 37,6799077,NESTOR JAIRO SACIPA GARZON,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,ÚNICA",,ACADÉMICA,"0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,1,,OFICIAL,OFICIAL,NO APLICA,SI,A,,,cedbosco3@gmail.com
2016,BOGOTA,COL CIUDAD DE LOS CERROS                                                                            ,URBANA,CL 189 4 36,5261207 -- 6693063 -- 6693069,BLANCA AURORA MARTINEZ PISCO,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,colegiociudaddeloscerroseu@yahoo.es
2016,BOGOTA,JARD INF LA ALEGRIA DE CRECER,URBANA,CLL. 121 NO.26-29,2133282/6124871,MARIA DEL PILAR PEÑA SARMIENTO,CENTRO EDUCATIVO,,,,PREESCOLAR,MAÑANA,,,-3,,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,GIMN LA CUSPIDE (ANTIGUO JARD INF PERSONITAS DEL MAÑANA),URBANA,IND KM.7 VÍA SUBA - COTA VEREDA CHORRILLOS,6806527 / 6809840,MARIA TERESA POSADA DE VERGARA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-1,0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,DI-COGNITIVO,MÚLTIPLE DISCAPACIDAD",,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,gimnasiolacuspide@gmail.com   nuevogimnasiolacuspide@gmail.com
2016,BOGOTA,JARD INF RINCON MADRE ADMIRABLE                                                                     ,URBANA,KR 101 130 B 28,5361002,EVITA DE RODRIGUEZ,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,COL JOSE PRUDENCIO PADILLA                                                                          ,URBANA,CL 41 A SUR 3 50 ESTE,3679066,MILENA LEON PEREZ,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,colegiojoseprudenciopadilla@gmail.com
2016,BOGOTA,COLEGIO LUIS CARLOS GALAN SARMIENTO (IED),URBANA,CL 1 B 52 A 02,7200700 -- 7273060 -- 7277804 -- 7273060,LUZ STELLA REYES DE LEMUS,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,OTRA DISCAPACIDAD,,2,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,coldiluiscarlosgal16@redp.edu.co
2016,BOGOTA,JARD INF CUIDADOS Y CARICIAS                                                                        ,URBANA,CL 45 A 47 14,2211180 / 2225505                                 ,ASTRID GONZALEZ,CENTRO EDUCATIVO,AMORÚA,,,PREESCOLAR,COMPLETA,,,-3,"PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,COL NUMEROS Y LETRAS                                                                                ,URBANA,KR 109 C 63 27,4359612,CLAUDIA PATRICIA CONTRERAS,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,numerosyletras@hotmail.com  colegionumerosyletras@hotmail.com                       
2016,BOGOTA,COL DE SALERNO                                                                                      ,URBANA,CL 2 B 5 78,2332579 -- 2335560,LUZ MARINA NEIRA VELOSA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",MAÑANA,,ACADÉMICA,"-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,salerno222@hotmail.com
2016,BOGOTA,INST SOCIAL NOCT DE ENSEÑANZA MEDIA ISNEM                                                           ,URBANA,CL 81 SUR 42 09,7172495,MAURICIO SANABRIA GONZALEZ,INSTITUCION EDUCATIVA,,,,"BÁSICA SECUNDARIA,MEDIA",NOCTURNA,,ACADÉMICA,"10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,INGLÉS,1,,FEDERACIONES,FEDERACIONES,NO APLICA,NO,A,,,isnem@007mundo.com  isnem@etb.net.co                               
2016,BOGOTA,COLEGIO REPUBLICA DOMINICANA (IED),URBANA,CL 131 A 125 43,6906799 -- 6885519 -- 6896824,MONICA ISABEL ZAMBRANO BAYONA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,15,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,"SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN",,2,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,colrepdominicana11@redp.edu.co
2016,BOGOTA,COLEGIO SAN GABRIEL,URBANA,CL 22 F 85 05,4106981 -- 4106982,ELIZABETH RODRIGUEZ RINCON,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA",,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,LIMITACIÓN FISICA (MOVILIDAD),,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,maria_landines@hotmail.com - entregasprofes@hotmail.com
2016,BOGOTA,INST EL INGENIOSO HIDALGO                                                                           ,URBANA,CL 89 SUR 3 C 16 ESTE,7620923 -- 7629142,FABIO ERNESTO PEDRAZA CORREDOR,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,ingeniosohi@hotmail.com
2016,BOGOTA,LIC PSICOPEDAG DELFOS                                                                               ,URBANA,KR 107 139 58,6874942 -- 6883404 ,YULY YAMIL VILLA VILLAMIL ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"0,1,2,3,4,5,6,7,8,9,10,11,17",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,liceodelfos@hotmail.com -- unisaber@hotmail.com
2016,BOGOTA,LIC ERNEST HEMINGWAY,URBANA,KR 23 B 60 A 28 SUR,7172713,ROSA CRISTINA QUEVEDO,CENTRO EDUCATIVO,,,,PREESCOLAR,"MAÑANA,COMPLETA",,,-3,EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,lehemingway@hotmail.com
2016,BOGOTA,CENT DE DESARROLLO INFANTIL SUSAN LUDINGTON                                                         ,URBANA,KR 35 58 55,2214094  /2219481/ 2219487,ADRIANA ISABEL ARDILA ROJAS,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,"PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO,SÍNDROME DE DOWN",,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,info@cedesusanludington.com -- ardilaadriana@gmail.com -- gjiparvulos@yahoo.es
2016,BOGOTA,COLEGIO DIANA TURBAY (IED),URBANA,KR 4 B 48 Z 01 SUR,7710171 -- 7710216,ELSY ELIZABETH INFANTE CHAVES,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE,FIN DE SEMANA",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,GRUPOS JUVENILES CREATIVOS",,,,3,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,iedcolombiaviv@redp.edu.co  --  colcolombiaviva@gmail.com
2016,BOGOTA,CENT DE INTEGRACION EDUCACION DEL NORTE (CIEN )                                                     ,URBANA,KR 100 A 135 A 04,6826393,LUIS ALFONSO ALVAREZ BOBADILLA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,15",EDUCACIÓN TRADICIONAL,,HIPOACUSIA O BAJA AUDICIÓN,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,colegiocien@hotmail.com
2016,BOGOTA,COL INMACULADO CORAZON DE MARIA                                                                     ,URBANA,CL 65 SUR 80 I 11,5756619 -- 5755664,LILIA MONTOYA MARTINEZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,FIN DE SEMANA",,ACADÉMICA,"-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,,1,,COMUNIDAD RELIGIOSA,COMUNIDAD RELIGIOSA,NO APLICA,NO,A,,,administracion@incodema.edu.co
2016,BOGOTA,COLEGIO EMMANUEL JIREH,URBANA,CR 81D NO 8C-45,4023265,GONZALEZ SIERRA ELIZABETH,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,LIC PEDAG CARLOS ANDRES,URBANA,CL 64 69 08,4381965,MARIA EUGENIA CRUZ ,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,lp_carlosandres@hotmail.com
2016,BOGOTA,COLEGIO VILLA AMALIA (IED),URBANA,KR 110 B 71 C 45,4349056,LUIS BUITRAGO VALDERRAMA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,insededucvillaamal10@redp.edu.co
2016,BOGOTA,CENTRO EDUCATIVO MICROEMPRESARIAL RAFAEL NUÑEZ,URBANA,TV 69 B BIS 72 94,2400371/6300396,OLIVERIO ROMERO,CENTRO EDUCATIVO,,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"OTRO,ACADÉMICA","21,22,23,24,25,26",PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,coordinacionmicroempresarial2011@hotmail.com
2016,BOGOTA,COLEGIO ANDRES BELLO (IED),URBANA,CL 39 SUR 47 47,2381508 / 2303362,WILLIAM JAVIER SALINAS MUÑOZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,,2,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,colnaandresbello16@redp.edu.co
2016,BOGOTA,COL PRO COLOMBIANO                                                                                  ,URBANA,KR 19 56 81 SUR,7144456 / 2795301                                 ,ROSA EDELMIRA SALAZAR  SALAMANCA,CENTRO EDUCATIVO,,,,BÁSICA PRIMARIA,COMPLETA,,,"1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,CENTRO DE ESTUDIOS SAN BASILIO,URBANA,CL 136 A 152 A 77,6974234,ALEJANDRO ILISH CONTRERAS TOBAR,CENTRO EDUCATIVO,,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"21,22,23,24,25,26",PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,colisba@hotmail.com -- centrodeestudiossanbasilio@gmail.com
2016,BOGOTA,COL TALLER PSICOPEDAG DE LOS ANDES                                                                  ,URBANA,CL 60 A SUR 67 13,2306106,PEDRO IGNACIO BALLEN ALBA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE",,ACADÉMICA,"0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,"SV-BAJA VISIÓN,DI-COGNITIVO,LIMITACIÓN FISICA (MOVILIDAD)",,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,SI,A,,,rectoria@tapsandes.edu.co vicerrectoria@tapsandes.edu.co secretaria@tapsandes.edu.co 
2016,BOGOTA,LICEO BRITANICO SUPERIOR (ANTES TEDUCAMOS 1A),URBANA,CL 100 A 139 04,5357106 /5390141,CLAUDIA AZUCENA DELGADO ENCISO,CENTRO EDUCATIVO,,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,FIN DE SEMANA",,ACADÉMICA,"21,22,23,24,25,26",PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,liceobritanicosuperior@gmail.com
2016,BOGOTA,COLEGIO JOSE JOAQUIN CASTRO MARTINEZ (IED),URBANA,CL 31 D BIS SUR 2 25 ESTE,2065563 -- 3644221 -- 3644220,ALONSO CAMACHO SILVA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,LIMITACIÓN FISICA (MOVILIDAD),,2,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,coldijosejoaquinca4@redp.edu.co
2016,BOGOTA,GIMN BOYACA                                                                                         ,URBANA,KR 27 45 A 63,2441903 -- 2683149 ,NELSON EDUARDO BUSTOS RODRIGUEZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,LIMITACIÓN FISICA (MOVILIDAD),,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,gimnasioboyaca1945@hotmail.com -- admin@gimnasioboyaca.edu.co
2016,BOGOTA,COLEGIO LEON DE GREIFF (IED),URBANA,KR 17 B BIS A 67 30 SUR,7652368 -- 7652380 -- 7907317,HERNAN ISAIAS RODRIGUEZ LONDOÑO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PREESCOLAR ESCOLARIZADO_,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,,1,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,coldileondegreiff19@redp.edu.co
2016,BOGOTA,COL CALASANZ FEMENINO                                                                               ,URBANA,CL 45 45 51,2214807,MADRE DIANA PATRICIA PULIDO PULIDO,INSTITUCION EDUCATIVA,NEGRITUDES,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",MAÑANA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,INGLÉS,1,,COMUNIDAD RELIGIOSA,COMUNIDAD RELIGIOSA,NO APLICA,NO,A,,,calasanzfem@supercabletv.net.co                   
2016,BOGOTA,CORP EDUC OBED EDOM                                                                                 ,URBANA,DG 55 A 5 B 60 SUR,5677509,CARMEN AURORA RAMIREZ CASTAÑEDA,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,corpoeduobededom@hotmail.es -- corporacionobededom@gmail.com
2016,BOGOTA,COLEGIO SAN JOSE DE CASTILLA (IED),URBANA,CL 7 C 78 F 20,4110023 -- 4111835 -- 4117126,OMAR ALFREDO RODRIGUEZ ESTUPIÑAN,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,DI-COGNITIVO,,3,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,insdicastilla8@redp.edu.co
2016,BOGOTA,COLEGIO CLEMENCIA DE CAYCEDO (IED),URBANA,CL 32 22 30 SUR,2391083,NYDIA RIVAS ARENAS,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE",,ACADÉMICA,"-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,,1,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,colnaclemenciadeca18@redp.edu.co
2016,BOGOTA,COL MADRE ADELA HNAS MARIANISTAS                                                                    ,URBANA,KR 84 69 A 47,2233139 / 2637621                                 ,HNA MARTA CECILIA LOPEZ SANCHEZ,CENTRO EDUCATIVO,"AMORÚA,ACHAGUA",,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,"DI-COGNITIVO,LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,SÍNDROME DE DOWN",INGLÉS,1,,COMUNIDAD RELIGIOSA,COMUNIDAD RELIGIOSA,NO APLICA,NO,A,,,colmadreadelaFMI@hotmail.com                      
2016,BOGOTA,COLEGIO RENE DESCARTES,URBANA,CL 20 SUR 10 A 51,6054649,ANDERSON SALCEDO VALLE,CENTRO EDUCATIVO,,,,"MEDIA,BÁSICA SECUNDARIA",FIN DE SEMANA,,ACADÉMICA,"23,24,25,26",PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,OTRO,,,maxtil1989@hotmail.com
